tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite,jenisBisnisEncoded,predicted_status,predicted_keuntungan,predicted_kerugian
2024-06-26,Jalan Jelajah,15886818,25355384,4134212,8,Travel & Pariwisata,1,9468566,0,"Jl. Pelaku Usaha No. 2703, Medan",0,0,9,0,2600934,27256
2024-06-26,Jejak Digital,1703692,558268,3364130,1,Digital & Teknologi,0,0,1145424,"Jl. Pelaku Usaha No. 2704, Medan",1,1,0,0,-16353,20354
2024-06-26,Langit Busana,2621108,8837234,2248593,9,Fashion & Gaya Hidup,1,6216126,0,"Jl. Pelaku Usaha No. 2705, Makassar",0,0,2,1,1710339,16342
2024-06-26,Studio Karsa,7506852,3531684,4650004,18,Kreatif & Desain,0,0,3975168,"Jl. Pelaku Usaha No. 2706, Semarang",1,1,5,0,-60804,106204
2024-06-26,Langit Busana,12151968,16755900,2361309,8,Fashion & Gaya Hidup,1,4603932,0,"Jl. Pelaku Usaha No. 2707, Yogyakarta",0,1,2,1,1259348,10465
2024-06-26,Rancang Sejahtera,19920969,19455549,3258027,10,Properti & Kontraktor,0,0,465420,"Jl. Pelaku Usaha No. 2708, Jakarta",0,0,7,1,-2050,1943
2024-06-26,Langkah Loka,10841341,8206884,3689062,8,Travel & Pariwisata,0,0,2634457,"Jl. Pelaku Usaha No. 2709, Semarang",0,1,9,0,-38720,64130
2024-06-26,Kriya Kita,18685571,28554511,3976556,8,Kerajinan & Produk Lokal,1,9868940,0,"Jl. Pelaku Usaha No. 2710, Makassar",0,0,3,0,2715847,28726
2024-06-26,Jalan Jelajah,3147471,-836064,2318623,9,Travel & Pariwisata,0,0,3983535,"Jl. Pelaku Usaha No. 2711, Surabaya",0,0,9,0,-60593,108391
2024-06-26,Klinik Asa,5415975,10106784,4043737,8,Kesehatan & Kecantikan,1,4690809,0,"Jl. Pelaku Usaha No. 2712, Medan",0,1,4,0,1289546,10901
2024-06-26,IdeLokal,14324502,11227877,4085107,20,Kreatif & Desain,0,0,3096625,"Jl. Pelaku Usaha No. 2713, Semarang",1,1,5,0,-45625,76957
2024-06-26,Karya Warna,6023441,6817210,527802,12,Kerajinan & Produk Lokal,1,793769,0,"Jl. Pelaku Usaha No. 2714, Yogyakarta",0,0,3,0,183755,504
2024-06-26,Klinik Asa,13371445,23179952,4784553,8,Kesehatan & Kecantikan,1,9808507,0,"Jl. Pelaku Usaha No. 2715, Jakarta",0,0,4,0,2704513,28648
2024-06-26,Dapur Loka,14086206,19255569,4946300,9,F&B,1,5169363,0,"Jl. Pelaku Usaha No. 2716, Surabaya",0,1,1,1,1424870,12498
2024-06-26,IdeLokal,15382981,21792158,1228951,12,Kreatif & Desain,1,6409177,0,"Jl. Pelaku Usaha No. 2717, Jakarta",1,1,5,0,1748062,16923
2024-06-26,Sentra Loka,5258918,11867912,1914446,9,Kerajinan & Produk Lokal,1,6608994,0,"Jl. Pelaku Usaha No. 2718, Jakarta",0,0,3,1,1816006,17607
2024-06-26,Langkah Loka,7741797,5084403,4136744,10,Travel & Pariwisata,0,0,2657394,"Jl. Pelaku Usaha No. 2719, Semarang",0,0,9,0,-39053,63980
2024-06-26,Rancang Sejahtera,12178746,18460888,4161578,10,Properti & Kontraktor,1,6282142,0,"Jl. Pelaku Usaha No. 2720, Surabaya",0,1,7,1,1725811,16326
2024-06-26,Rancak Raya,14514054,9977613,4479180,9,Fashion & Gaya Hidup,0,0,4536441,"Jl. Pelaku Usaha No. 2721, Medan",0,0,2,1,-70755,124262
2024-06-26,Laras Care,4556663,682941,4672893,9,Kesehatan & Kecantikan,0,0,3873722,"Jl. Pelaku Usaha No. 2722, Surabaya",0,1,4,1,-59339,104560
2024-06-26,Langit Busana,5966579,15088639,2734015,8,Fashion & Gaya Hidup,1,9122060,0,"Jl. Pelaku Usaha No. 2723, Makassar",0,1,2,1,2525038,26466
2024-06-26,CantikNusa,4363024,1775176,2388278,9,Kesehatan & Kecantikan,0,0,2587848,"Jl. Pelaku Usaha No. 2724, Medan",0,0,4,1,-37359,64083
2024-06-26,Kelas Rakyat,15158243,20296539,576541,19,Pendidikan & Pelatihan,1,5138296,0,"Jl. Pelaku Usaha No. 2725, Medan",0,1,6,0,1378500,11942
2024-06-26,Kriya Kita,5443898,1552902,3512865,8,Kerajinan & Produk Lokal,0,0,3890996,"Jl. Pelaku Usaha No. 2726, Surabaya",0,0,3,0,-59400,105179
2024-06-26,Laras Care,17055564,15982427,1410294,10,Kesehatan & Kecantikan,0,0,1073137,"Jl. Pelaku Usaha No. 2727, Surabaya",0,1,4,0,-12284,15752
2024-06-26,Toko PastiAda,11302733,16455737,4211211,9,Retail & Toko Serba Ada,1,5153004,0,"Jl. Pelaku Usaha No. 2728, Surabaya",0,0,8,1,1410500,12222
2024-06-26,Langkah Loka,17092590,18513292,4531439,9,Travel & Pariwisata,1,1420702,0,"Jl. Pelaku Usaha No. 2729, Medan",0,1,9,0,341019,1086
2024-06-26,Rupa Sejiwa,6501332,15242118,1990006,9,Kesehatan & Kecantikan,1,8740786,0,"Jl. Pelaku Usaha No. 2730, Surabaya",0,1,4,1,2412694,25032
2024-06-26,Rupa Nusantara,19379412,27317054,2107446,12,Kerajinan & Produk Lokal,1,7937642,0,"Jl. Pelaku Usaha No. 2731, Jakarta",0,0,3,0,2167772,21845
2024-06-26,Jajan Jadoel,9198429,10156218,2873755,8,F&B,1,957789,0,"Jl. Pelaku Usaha No. 2732, Yogyakarta",0,1,1,1,227481,697
2024-06-26,Warna Rasa,6526788,7083478,3935568,4,Kreatif & Desain,1,556690,0,"Jl. Pelaku Usaha No. 2733, Jakarta",1,0,5,0,135828,430
2024-06-26,Loka Bambu,13426530,12588301,3270010,10,Kerajinan & Produk Lokal,0,0,838229,"Jl. Pelaku Usaha No. 2734, Bandung",0,0,3,1,-6920,6591
2024-06-26,Hijab Pelita,11494667,12940103,1603077,10,Fashion & Gaya Hidup,1,1445436,0,"Jl. Pelaku Usaha No. 2735, Bandung",0,0,2,1,360884,1124
2024-06-26,Jalan Jelajah,15197182,22361941,3784985,9,Travel & Pariwisata,1,7164759,0,"Jl. Pelaku Usaha No. 2736, Makassar",0,1,9,0,1970433,19267
2024-06-26,Rasa Pagi,6440377,2967193,4694985,10,F&B,0,0,3473184,"Jl. Pelaku Usaha No. 2737, Jakarta",0,0,1,1,-52866,90990
2024-06-26,NusaTrip,18461209,16396380,3402028,9,Travel & Pariwisata,0,0,2064829,"Jl. Pelaku Usaha No. 2738, Bandung",0,0,9,0,-28658,43894
2024-06-26,Harga Loka,16916645,14775229,2094039,8,Retail & Toko Serba Ada,0,0,2141416,"Jl. Pelaku Usaha No. 2739, Medan",0,1,8,1,-29980,48709
2024-06-26,Jejak Digital,11050795,18380658,593444,14,Digital & Teknologi,1,7329863,0,"Jl. Pelaku Usaha No. 2740, Semarang",1,0,0,1,2008766,20093
2024-06-26,Teh & Cerita,1613599,1529048,1406526,8,F&B,0,0,84551,"Jl. Pelaku Usaha No. 2741, Yogyakarta",0,1,1,1,20268,107
2024-06-26,Sambal Senja,10318904,20090965,2727212,8,F&B,1,9772061,0,"Jl. Pelaku Usaha No. 2742, Bandung",0,1,1,1,2702635,28649
2024-06-26,Warna Rasa,3014641,-418463,2961620,3,Kreatif & Desain,0,0,3433104,"Jl. Pelaku Usaha No. 2743, Jakarta",1,0,5,0,-52995,91726
2024-06-26,Langgananku,12183421,12452650,3429217,9,Retail & Toko Serba Ada,1,269229,0,"Jl. Pelaku Usaha No. 2744, Medan",0,0,8,1,72070,160
2024-06-26,Bumi Perca,4439698,-213733,1873496,9,Fashion & Gaya Hidup,0,0,4653431,"Jl. Pelaku Usaha No. 2745, Yogyakarta",0,0,2,1,-73712,132564
2024-06-26,Tata Griya,18223386,24216535,2588262,8,Properti & Kontraktor,1,5993149,0,"Jl. Pelaku Usaha No. 2746, Medan",0,0,7,1,1636888,15062
2024-06-26,Tata Griya,14980337,10077947,4226878,12,Properti & Kontraktor,0,0,4902390,"Jl. Pelaku Usaha No. 2747, Yogyakarta",0,0,7,1,-78238,136310
2024-06-26,Klinik Asa,1263097,2202655,1617672,9,Kesehatan & Kecantikan,1,939558,0,"Jl. Pelaku Usaha No. 2748, Makassar",0,0,4,1,227908,667
2024-06-26,Bimbingan Cerita,16084062,11219377,547692,10,Pendidikan & Pelatihan,0,0,4864685,"Jl. Pelaku Usaha No. 2749, Makassar",0,1,6,1,-75287,137625
2024-06-26,Klinik Asa,17717049,27001138,3181477,8,Kesehatan & Kecantikan,1,9284089,0,"Jl. Pelaku Usaha No. 2750, Semarang",0,1,4,0,2560233,26710
2024-06-26,Tata Griya,11354417,9110304,2584363,8,Properti & Kontraktor,0,0,2244113,"Jl. Pelaku Usaha No. 2751, Surabaya",0,0,7,1,-31075,51192
2024-06-26,CantikNusa,16766789,19224121,1833503,10,Kesehatan & Kecantikan,1,2457332,0,"Jl. Pelaku Usaha No. 2752, Yogyakarta",0,0,4,0,643626,2379
2024-06-26,Rupa Sejiwa,17720937,15653245,1740551,9,Kesehatan & Kecantikan,0,0,2067692,"Jl. Pelaku Usaha No. 2753, Bandung",0,0,4,1,-28008,45666
2024-06-26,Langkah Loka,7499978,16254163,3795454,9,Travel & Pariwisata,1,8754185,0,"Jl. Pelaku Usaha No. 2754, Bandung",0,0,9,0,2406672,24942
2024-06-26,Tata Griya,10341227,12877736,538149,9,Properti & Kontraktor,1,2536509,0,"Jl. Pelaku Usaha No. 2755, Surabaya",0,0,7,1,666240,2690
2024-06-26,Langgananku,9879080,6946587,4410658,9,Retail & Toko Serba Ada,0,0,2932493,"Jl. Pelaku Usaha No. 2756, Surabaya",0,1,8,1,-43713,73263
2024-06-26,Dapur Loka,16656100,20911158,1978929,10,F&B,1,4255058,0,"Jl. Pelaku Usaha No. 2757, Bandung",0,0,1,1,1156939,8955
2024-06-26,Langkah Cerah,6550623,12704718,2924468,10,Pendidikan & Pelatihan,1,6154095,0,"Jl. Pelaku Usaha No. 2758, Surabaya",0,0,6,1,1686532,15930
2024-06-26,Teh & Cerita,17037381,16845896,3981869,11,F&B,0,0,191485,"Jl. Pelaku Usaha No. 2759, Surabaya",0,0,1,1,12818,60
2024-06-26,CantikNusa,10719538,8671289,1461369,9,Kesehatan & Kecantikan,0,0,2048249,"Jl. Pelaku Usaha No. 2760, Jakarta",0,0,4,1,-27955,46453
2024-06-26,Belanja Pintar,7371253,15863479,1451072,8,Retail & Toko Serba Ada,1,8492226,0,"Jl. Pelaku Usaha No. 2761, Makassar",0,0,8,1,2329983,23994
2024-06-26,NusaTrip,13924340,17324884,511319,10,Travel & Pariwisata,1,3400544,0,"Jl. Pelaku Usaha No. 2762, Bandung",0,1,9,0,898911,5833
2024-06-26,Loka Bambu,14291316,13192154,918472,12,Kerajinan & Produk Lokal,0,0,1099162,"Jl. Pelaku Usaha No. 2763, Medan",0,1,3,0,-12863,17656
2024-06-26,Rasa Pagi,19552427,15112507,4557760,9,F&B,0,0,4439920,"Jl. Pelaku Usaha No. 2764, Bandung",0,0,1,1,-68674,120213
2024-06-26,Jalan Jelajah,11620502,19650613,3044843,9,Travel & Pariwisata,1,8030111,0,"Jl. Pelaku Usaha No. 2765, Semarang",0,0,9,0,2201022,22293
2024-06-26,Rancang Sejahtera,6962056,7739081,801838,9,Properti & Kontraktor,1,777025,0,"Jl. Pelaku Usaha No. 2766, Medan",0,0,7,1,179774,488
2024-06-26,NusaTrip,15160905,24869560,2222152,10,Travel & Pariwisata,1,9708655,0,"Jl. Pelaku Usaha No. 2767, Jakarta",0,1,9,0,2667028,28059
2024-06-26,Rancang Sejahtera,16325439,14439116,2653156,10,Properti & Kontraktor,0,0,1886323,"Jl. Pelaku Usaha No. 2768, Makassar",0,0,7,1,-25491,39148
2024-06-26,Teh & Cerita,4306541,-586934,3215539,8,F&B,0,0,4893475,"Jl. Pelaku Usaha No. 2769, Bandung",0,0,1,1,-78674,139941
2024-06-26,Klinik Asa,7437927,6493839,4530354,9,Kesehatan & Kecantikan,0,0,944088,"Jl. Pelaku Usaha No. 2770, Makassar",0,0,4,1,-9534,9572
2024-06-26,RumaRaya,15379212,12688714,4697767,10,Retail & Toko Serba Ada,0,0,2690498,"Jl. Pelaku Usaha No. 2771, Bandung",0,0,8,1,-39728,63747
2024-06-26,NusaCloud,16420761,21132563,535438,17,Digital & Teknologi,1,4711802,0,"Jl. Pelaku Usaha No. 2772, Makassar",1,0,0,1,1257196,10659
2024-06-26,Warna Rasa,16110490,25448743,4575323,5,Kreatif & Desain,1,9338253,0,"Jl. Pelaku Usaha No. 2773, Jakarta",1,1,5,0,2593450,27189
2024-06-26,Rancak Raya,19108996,23038797,1747051,10,Fashion & Gaya Hidup,1,3929801,0,"Jl. Pelaku Usaha No. 2774, Semarang",0,1,2,1,1059542,7857
2024-06-26,Harga Loka,15339758,19280502,3422823,9,Retail & Toko Serba Ada,1,3940744,0,"Jl. Pelaku Usaha No. 2775, Medan",0,0,8,1,1062203,7719
2024-06-26,Dapur Loka,5696970,7672755,3711314,8,F&B,1,1975785,0,"Jl. Pelaku Usaha No. 2776, Bandung",0,0,1,1,524505,1758
2024-06-26,Belanja Pintar,14137071,15715391,3456197,9,Retail & Toko Serba Ada,1,1578320,0,"Jl. Pelaku Usaha No. 2777, Yogyakarta",0,0,8,1,393489,1247
2024-06-26,Pelita Cita,7571230,11837368,3696987,16,Pendidikan & Pelatihan,1,4266138,0,"Jl. Pelaku Usaha No. 2778, Yogyakarta",0,0,6,1,1150922,8997
2024-06-26,Harga Loka,2582552,10350070,1663785,10,Retail & Toko Serba Ada,1,7767518,0,"Jl. Pelaku Usaha No. 2779, Makassar",0,1,8,1,2138878,21609
2024-06-26,Rumah Kita,2972594,11486956,2263380,11,Properti & Kontraktor,1,8514362,0,"Jl. Pelaku Usaha No. 2780, Jakarta",0,0,7,1,2337342,24179
2024-06-26,Rupa Sejiwa,5015683,13818101,4894105,8,Kesehatan & Kecantikan,1,8802418,0,"Jl. Pelaku Usaha No. 2781, Makassar",0,0,4,0,2432893,25350
2024-06-26,Warna Rasa,6944358,15751834,4108622,2,Kreatif & Desain,1,8807476,0,"Jl. Pelaku Usaha No. 2782, Yogyakarta",1,1,5,0,2457403,25605
2024-06-26,Klinik Asa,7718556,16967136,4085759,9,Kesehatan & Kecantikan,1,9248580,0,"Jl. Pelaku Usaha No. 2783, Bandung",0,1,4,1,2558805,26844
2024-06-26,Klinik Asa,7582744,16822844,1887965,10,Kesehatan & Kecantikan,1,9240100,0,"Jl. Pelaku Usaha No. 2784, Yogyakarta",0,0,4,0,2538700,26673
2024-06-26,CantikNusa,4894253,6960177,3597400,8,Kesehatan & Kecantikan,1,2065924,0,"Jl. Pelaku Usaha No. 2785, Surabaya",0,1,4,0,539154,1916
2024-06-26,Warna Rasa,19742892,26956258,2361146,17,Kreatif & Desain,1,7213366,0,"Jl. Pelaku Usaha No. 2786, Makassar",1,0,5,0,1964261,19360
2024-06-26,Sehat Sentosa,5814396,3943130,2649611,9,Kesehatan & Kecantikan,0,0,1871266,"Jl. Pelaku Usaha No. 2787, Semarang",0,0,4,1,-25169,40454
2024-06-26,Bimbingan Cerita,10387894,15163851,909442,17,Pendidikan & Pelatihan,1,4775957,0,"Jl. Pelaku Usaha No. 2788, Bandung",0,0,6,1,1281443,10685
2024-06-26,Laras Care,9017023,15860228,3879171,10,Kesehatan & Kecantikan,1,6843205,0,"Jl. Pelaku Usaha No. 2789, Makassar",0,0,4,0,1881151,18357
2024-06-26,Belanja Pintar,15145731,12449472,4831246,9,Retail & Toko Serba Ada,0,0,2696259,"Jl. Pelaku Usaha No. 2790, Yogyakarta",0,0,8,1,-39694,63814
2024-06-26,Citra Akar,12259906,18625063,3058596,18,Kreatif & Desain,1,6365157,0,"Jl. Pelaku Usaha No. 2791, Makassar",1,1,5,0,1734178,16765
2024-06-26,Asa Cendekia,6972587,7841728,2210364,8,Pendidikan & Pelatihan,1,869141,0,"Jl. Pelaku Usaha No. 2792, Medan",0,1,6,1,195436,584
2024-06-26,Tata Griya,9420672,4781497,3401910,8,Properti & Kontraktor,0,0,4639175,"Jl. Pelaku Usaha No. 2793, Semarang",0,0,7,1,-72284,128492
2024-06-26,CantikNusa,18458782,28322564,1368134,8,Kesehatan & Kecantikan,1,9863782,0,"Jl. Pelaku Usaha No. 2794, Yogyakarta",0,0,4,0,2705232,28598
2024-06-26,Sambal Senja,12648029,8520410,2272782,9,F&B,0,0,4127619,"Jl. Pelaku Usaha No. 2795, Bandung",0,0,1,1,-63595,113349
2024-06-26,Koding Karya,5984158,12267152,4919573,3,Digital & Teknologi,1,6282994,0,"Jl. Pelaku Usaha No. 2796, Semarang",1,1,0,1,1750525,17172
2024-06-26,Bentuk Cerita,9335032,9321024,3319261,18,Kreatif & Desain,0,0,14008,"Jl. Pelaku Usaha No. 2797, Yogyakarta",1,1,5,0,29283,178
2024-06-26,Bimbingan Cerita,4779523,10072699,4925415,13,Pendidikan & Pelatihan,1,5293176,0,"Jl. Pelaku Usaha No. 2798, Makassar",0,0,6,1,1452185,12890
2024-06-26,Dapur Loka,12078005,15547396,3935849,12,F&B,1,3469391,0,"Jl. Pelaku Usaha No. 2799, Semarang",0,1,1,1,938206,6412
2024-06-26,Rancak Raya,2728700,8021300,4014061,8,Fashion & Gaya Hidup,1,5292600,0,"Jl. Pelaku Usaha No. 2800, Bandung",0,1,2,1,1463575,13180
2024-06-12,Tamasya Cerah,8842184,16295171,2605966,9,Travel & Pariwisata,1,7452987,0,"Jl. Pelaku Usaha No. 2801, Medan",0,1,9,0,2050996,20386
2024-06-12,Bimbingan Cerita,13328717,13801410,4469136,18,Pendidikan & Pelatihan,1,472693,0,"Jl. Pelaku Usaha No. 2802, Surabaya",0,1,6,0,109104,275
2024-06-12,Lahan Asa,10264157,10271572,3670531,10,Properti & Kontraktor,1,7415,0,"Jl. Pelaku Usaha No. 2803, Jakarta",0,1,7,1,27185,60
2024-06-12,Rumah Kita,9061470,16869374,1933678,12,Properti & Kontraktor,1,7807904,0,"Jl. Pelaku Usaha No. 2804, Medan",0,0,7,1,2134513,21540
2024-06-12,Studio Karsa,5150567,7571328,2764686,12,Kreatif & Desain,1,2420761,0,"Jl. Pelaku Usaha No. 2805, Medan",1,1,5,0,631580,3698
2024-06-12,Koding Karya,8674711,17100105,2002921,10,Digital & Teknologi,1,8425394,0,"Jl. Pelaku Usaha No. 2806, Makassar",1,1,0,1,2331328,24203
2024-06-12,Bimbingan Cerita,1977430,1478777,1022904,4,Pendidikan & Pelatihan,0,0,498653,"Jl. Pelaku Usaha No. 2807, Jakarta",0,0,6,1,-449,1147
2024-06-12,Jajan Jadoel,12897063,11853587,1207418,12,F&B,0,0,1043476,"Jl. Pelaku Usaha No. 2808, Surabaya",0,0,1,1,-11722,14729
2024-06-12,Toko PastiAda,18086655,25074083,3252483,8,Retail & Toko Serba Ada,1,6987428,0,"Jl. Pelaku Usaha No. 2809, Makassar",0,1,8,1,1920592,18603
2024-06-12,Karya Warna,19292227,19219268,2232234,9,Kerajinan & Produk Lokal,0,0,72959,"Jl. Pelaku Usaha No. 2810, Bandung",0,1,3,1,21597,49
2024-06-12,Jalan Jelajah,15117282,21635047,3914463,9,Travel & Pariwisata,1,6517765,0,"Jl. Pelaku Usaha No. 2811, Medan",0,1,9,0,1789739,17029
2024-06-12,Sehat Sentosa,5157806,14080789,4950678,9,Kesehatan & Kecantikan,1,8922983,0,"Jl. Pelaku Usaha No. 2812, Surabaya",0,0,4,1,2464392,25752
2024-06-12,Sambal Senja,16366261,13122305,1205930,9,F&B,0,0,3243956,"Jl. Pelaku Usaha No. 2813, Yogyakarta",0,1,1,1,-47630,85485
2024-06-12,Lini Rupa,12685377,20410417,4350241,10,Fashion & Gaya Hidup,1,7725040,0,"Jl. Pelaku Usaha No. 2814, Yogyakarta",0,1,2,1,2135020,21456
2024-06-12,Klinik Asa,7296394,6577663,4784159,8,Kesehatan & Kecantikan,0,0,718731,"Jl. Pelaku Usaha No. 2815, Bandung",0,0,4,0,-4491,4160
2024-06-12,CantikNusa,7459207,11089491,1414607,9,Kesehatan & Kecantikan,1,3630284,0,"Jl. Pelaku Usaha No. 2816, Makassar",0,0,4,1,981871,6792
2024-06-12,Toko PastiAda,4188162,12578927,654775,9,Retail & Toko Serba Ada,1,8390765,0,"Jl. Pelaku Usaha No. 2817, Semarang",0,1,8,1,2308897,23723
2024-06-12,Rumah Kita,7736878,14282967,3179036,11,Properti & Kontraktor,1,6546089,0,"Jl. Pelaku Usaha No. 2818, Jakarta",0,0,7,1,1791975,17238
2024-06-12,BitNusa,11823768,21767104,1443778,9,Digital & Teknologi,1,9943336,0,"Jl. Pelaku Usaha No. 2819, Makassar",1,1,0,1,2751526,29360
2024-06-12,Jajan Jadoel,18951646,25468279,4047957,10,F&B,1,6516633,0,"Jl. Pelaku Usaha No. 2820, Jakarta",0,0,1,1,1787377,17057
2024-06-12,RumaRaya,9368404,8073279,3793440,9,Retail & Toko Serba Ada,0,0,1295125,"Jl. Pelaku Usaha No. 2821, Yogyakarta",0,0,8,1,-16025,20329
2024-06-12,Tamasya Cerah,14645257,23757403,1020997,10,Travel & Pariwisata,1,9112146,0,"Jl. Pelaku Usaha No. 2822, Medan",0,1,9,0,2498685,25952
2024-06-12,Langit Busana,7177316,16258793,3892377,9,Fashion & Gaya Hidup,1,9081477,0,"Jl. Pelaku Usaha No. 2823, Makassar",0,1,2,1,2514656,26318
2024-06-12,Tamasya Cerah,19281473,21022055,2987907,9,Travel & Pariwisata,1,1740582,0,"Jl. Pelaku Usaha No. 2824, Semarang",0,0,9,0,434712,1390
2024-06-12,Data Cerah,17071969,25620465,4495046,4,Digital & Teknologi,1,8548496,0,"Jl. Pelaku Usaha No. 2825, Surabaya",1,0,0,1,2372656,24502
2024-06-12,Citra Akar,7162148,9297250,3421558,17,Kreatif & Desain,1,2135102,0,"Jl. Pelaku Usaha No. 2826, Surabaya",1,0,5,0,545109,1954
2024-06-12,Sambal Senja,9283527,8876821,4347864,8,F&B,0,0,406706,"Jl. Pelaku Usaha No. 2827, Makassar",0,0,1,1,83,728
2024-06-12,Bentuk Cerita,7051627,13890026,2666521,2,Kreatif & Desain,1,6838399,0,"Jl. Pelaku Usaha No. 2828, Semarang",1,1,5,0,1898331,18829
2024-06-12,Sambal Senja,3956874,9093618,4281496,10,F&B,1,5136744,0,"Jl. Pelaku Usaha No. 2829, Jakarta",0,0,1,1,1417839,12510
2024-06-12,Jajan Jadoel,5895313,13636282,2972743,9,F&B,1,7740969,0,"Jl. Pelaku Usaha No. 2830, Surabaya",0,0,1,1,2134163,21621
2024-06-12,Rumah Kita,8606900,6418848,2998086,12,Properti & Kontraktor,0,0,2188052,"Jl. Pelaku Usaha No. 2831, Medan",0,0,7,1,-31062,49806
2024-06-12,Belanja Pintar,1093481,-1579223,1182494,9,Retail & Toko Serba Ada,0,0,2672704,"Jl. Pelaku Usaha No. 2832, Semarang",0,0,8,1,-38363,67503
2024-06-12,CantikNusa,14150307,18394207,4236793,8,Kesehatan & Kecantikan,1,4243900,0,"Jl. Pelaku Usaha No. 2833, Makassar",0,1,4,0,1157352,9106
2024-06-12,Rupa Sejiwa,6819047,5695284,2559392,9,Kesehatan & Kecantikan,0,0,1123763,"Jl. Pelaku Usaha No. 2834, Surabaya",0,0,4,1,-12503,16252
2024-06-12,NusaCloud,6874624,4006247,3654168,10,Digital & Teknologi,0,0,2868377,"Jl. Pelaku Usaha No. 2835, Surabaya",1,1,0,1,-42619,72883
2024-06-12,Bentuk Cerita,13753068,11436952,2001146,4,Kreatif & Desain,0,0,2316116,"Jl. Pelaku Usaha No. 2836, Yogyakarta",1,1,5,0,-34336,55626
2024-06-12,Sambal Senja,4306803,9871182,3778512,10,F&B,1,5564379,0,"Jl. Pelaku Usaha No. 2837, Bandung",0,0,1,1,1535644,14022
2024-06-12,Loka Bambu,2493081,4756132,1670600,12,Kerajinan & Produk Lokal,1,2263051,0,"Jl. Pelaku Usaha No. 2838, Medan",0,0,3,0,595977,2066
2024-06-12,Rupa Sejiwa,19876732,19216950,4223093,10,Kesehatan & Kecantikan,0,0,659782,"Jl. Pelaku Usaha No. 2839, Jakarta",0,1,4,0,-4028,3733
2024-06-12,Tata Griya,10044951,14223585,2390806,9,Properti & Kontraktor,1,4178634,0,"Jl. Pelaku Usaha No. 2840, Makassar",0,0,7,1,1131391,8692
2024-06-12,Bumi Perca,13715511,16080934,1865485,10,Fashion & Gaya Hidup,1,2365423,0,"Jl. Pelaku Usaha No. 2841, Medan",0,0,2,1,622426,2190
2024-06-12,Rasa Pagi,19045397,18239437,1172478,8,F&B,0,0,805960,"Jl. Pelaku Usaha No. 2842, Yogyakarta",0,0,1,1,-6276,6120
2024-06-12,Tata Griya,3784718,6174565,3437370,8,Properti & Kontraktor,1,2389847,0,"Jl. Pelaku Usaha No. 2843, Semarang",0,0,7,1,634784,2553
2024-06-12,Lini Rupa,18931056,22657027,1713746,8,Fashion & Gaya Hidup,1,3725971,0,"Jl. Pelaku Usaha No. 2844, Bandung",0,1,2,1,1003523,7183
2024-06-12,BitNusa,11379125,20937561,4128231,7,Digital & Teknologi,1,9558436,0,"Jl. Pelaku Usaha No. 2845, Yogyakarta",1,1,0,1,2658283,28145
2024-06-12,BitNusa,1158770,5142604,1802154,12,Digital & Teknologi,1,3983834,0,"Jl. Pelaku Usaha No. 2846, Semarang",1,1,0,1,1078981,9180
2024-06-12,Laras Care,8674949,6149848,979586,9,Kesehatan & Kecantikan,0,0,2525101,"Jl. Pelaku Usaha No. 2847, Jakarta",0,0,4,1,-36106,62640
2024-06-12,IdeLokal,2768157,-1311084,535092,15,Kreatif & Desain,0,0,4079241,"Jl. Pelaku Usaha No. 2848, Makassar",1,0,5,0,-65248,115411
2024-06-12,Pelita Cita,12187275,16743108,1367233,9,Pendidikan & Pelatihan,1,4555833,0,"Jl. Pelaku Usaha No. 2849, Makassar",0,1,6,1,1235111,10114
2024-06-12,Kriya Kita,11330220,19345719,2426220,10,Kerajinan & Produk Lokal,1,8015499,0,"Jl. Pelaku Usaha No. 2850, Surabaya",0,1,3,1,2209144,22410
2024-06-12,Langkah Cerah,5826579,5840798,1685400,1,Pendidikan & Pelatihan,1,14219,0,"Jl. Pelaku Usaha No. 2851, Semarang",0,0,6,0,47500,109
2024-06-12,Sentra Loka,9945018,11212652,2213064,10,Kerajinan & Produk Lokal,1,1267634,0,"Jl. Pelaku Usaha No. 2852, Medan",0,0,3,1,310393,945
2024-06-12,Bumi Perca,1373649,-2197647,3644237,10,Fashion & Gaya Hidup,0,0,3571296,"Jl. Pelaku Usaha No. 2853, Makassar",0,0,2,1,-54579,95722
2024-06-12,Sehat Sentosa,5295959,7498980,3641909,9,Kesehatan & Kecantikan,1,2203021,0,"Jl. Pelaku Usaha No. 2854, Bandung",0,1,4,1,577729,2288
2024-06-12,Asa Cendekia,2259881,10808425,1034385,14,Pendidikan & Pelatihan,1,8548544,0,"Jl. Pelaku Usaha No. 2855, Semarang",0,0,6,1,2338847,24245
2024-06-12,Jajan Jadoel,19272440,27697439,2931206,8,F&B,1,8424999,0,"Jl. Pelaku Usaha No. 2856, Jakarta",0,1,1,1,2324135,23745
2024-06-12,Pelita Cita,8028714,16687558,4917487,12,Pendidikan & Pelatihan,1,8658844,0,"Jl. Pelaku Usaha No. 2857, Surabaya",0,0,6,1,2381115,24658
2024-06-12,Rupa Nusantara,13035889,14440758,2891392,8,Kerajinan & Produk Lokal,1,1404869,0,"Jl. Pelaku Usaha No. 2858, Surabaya",0,0,3,0,352021,1099
