tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite
2025-12-25,Bangun Cerita,16230571.39,24025698.25,3818811.62,12,Properti & Kontraktor,1,7795126.86,0.0,"Jl. Pelaku Usaha No. 1234, Banjarbaru",False,True
2025-12-25,NusaCloud,15405877.67,10418206.88,1299577.11,1,Digital & Teknologi,0,0.0,4987670.79,"Jl. Pelaku Usaha No. 1235, Gorontalo",True,False
2025-12-25,Kelas Rakyat,9381215.63,8553380.86,3198283.04,17,Pendidikan & Pelatihan,0,0.0,827834.77,"Jl. Pelaku Usaha No. 1236, Bogor",False,True
2025-12-25,Rupa Nusantara,15247536.48,22490343.57,2412109.27,12,Kerajinan & Produk Lokal,1,7242807.09,0.0,"Jl. Pelaku Usaha No. 1237, Prabumulih",False,False
2025-12-25,Rumah Kita,11535915.02,7409474.36,2511518.74,8,Properti & Kontraktor,0,0.0,4126440.66,"Jl. Pelaku Usaha No. 1238, Banjar",False,False
2025-12-25,Karya Warna,1498699.13,10472988.59,4236731.51,11,Kerajinan & Produk Lokal,1,8974289.46,0.0,"Jl. Pelaku Usaha No. 1239, Dumai",False,False
2025-12-25,Rupa Nusantara,16389904.81,11467393.05,3779738.09,8,Kerajinan & Produk Lokal,0,0.0,4922511.76,"Jl. Pelaku Usaha No. 1240, Cimahi",False,True
2025-12-25,Rumah Kita,1558219.95,-3251553.44,3254464.73,11,Properti & Kontraktor,0,0.0,4809773.39,"Jl. Pelaku Usaha No. 1241, Bandar Lampung",False,True
2025-12-25,Jajan Jadoel,15444836.25,17720369.69,3198752.21,10,F&B,1,2275533.44,0.0,"Jl. Pelaku Usaha No. 1242, Sukabumi",False,False
2025-12-25,Belanja Pintar,19043668.87,20999289.48,1983758.78,9,Retail & Toko Serba Ada,1,1955620.61,0.0,"Jl. Pelaku Usaha No. 1243, Ambon",False,True
2025-12-25,Rupa Nusantara,9888129.44,13423931.84,1158362.72,11,Kerajinan & Produk Lokal,1,3535802.4,0.0,"Jl. Pelaku Usaha No. 1244, Palangka Raya",False,True
2025-12-25,Laras Care,10206419.96,17581059.98,1008694.76,8,Kesehatan & Kecantikan,1,7374640.02,0.0,"Jl. Pelaku Usaha No. 1245, Bekasi",False,True
2025-12-25,Tamasya Cerah,2575215.0,663799.13,2918160.65,8,Travel & Pariwisata,0,0.0,1911415.87,"Jl. Pelaku Usaha No. 1246, Batam",False,False
2025-12-25,Sambal Senja,17562011.78,17801199.12,2583486.08,12,F&B,1,239187.34,0.0,"Jl. Pelaku Usaha No. 1247, Semarang",False,True
2025-12-25,Lini Rupa,8400943.28,13250360.48,2433014.44,8,Fashion & Gaya Hidup,1,4849417.2,0.0,"Jl. Pelaku Usaha No. 1248, Singkawang",False,True
2025-12-25,Sambal Senja,11935037.01,10200255.06,1093498.78,9,F&B,0,0.0,1734781.95,"Jl. Pelaku Usaha No. 1249, Cirebon",False,False
2025-12-25,Rancak Raya,2014642.86,-1972101.42,1583817.46,9,Fashion & Gaya Hidup,0,0.0,3986744.28,"Jl. Pelaku Usaha No. 1250, Yogyakarta",False,False
2025-12-25,Mitra Langit,12162803.7,12011667.66,2031172.51,8,Travel & Pariwisata,0,0.0,151136.04,"Jl. Pelaku Usaha No. 1251, Madiun",False,False
2025-12-25,Laras Care,12689568.31,20924957.02,1366104.25,10,Kesehatan & Kecantikan,1,8235388.71,0.0,"Jl. Pelaku Usaha No. 1252, Cirebon",False,False
2025-12-25,Rasa Pagi,13610655.21,14163683.71,3565274.55,8,F&B,1,553028.5,0.0,"Jl. Pelaku Usaha No. 1253, Tangerang Selatan",False,True
2025-12-25,Teh & Cerita,12057268.4,11142749.68,2824654.54,12,F&B,0,0.0,914518.72,"Jl. Pelaku Usaha No. 1254, Jakarta Pusat",False,False
2025-12-25,Rupa Nusantara,19587129.06,19214160.2,549963.44,8,Kerajinan & Produk Lokal,0,0.0,372968.86,"Jl. Pelaku Usaha No. 1255, Cilegon",False,False
2025-12-25,Rasa Pagi,18624981.78,22822061.03,4125953.02,10,F&B,1,4197079.25,0.0,"Jl. Pelaku Usaha No. 1256, Jakarta Selatan",False,True
2025-12-25,Langgananku,3828077.89,604409.28,3877151.54,9,Retail & Toko Serba Ada,0,0.0,3223668.61,"Jl. Pelaku Usaha No. 1257, Jakarta Barat",False,False
2025-12-25,Bangun Cerita,5623919.78,8484712.27,1080703.28,9,Properti & Kontraktor,1,2860792.49,0.0,"Jl. Pelaku Usaha No. 1258, Batu",False,True
2025-12-25,Kelas Rakyat,11917563.63,13996710.98,3012147.68,3,Pendidikan & Pelatihan,1,2079147.35,0.0,"Jl. Pelaku Usaha No. 1259, Jayapura",False,False
2025-12-25,Rasa Pagi,13052596.29,16753815.06,3666098.35,9,F&B,1,3701218.77,0.0,"Jl. Pelaku Usaha No. 1260, Batam",False,True
2025-12-25,Data Cerah,8470067.71,7847325.21,2124117.14,16,Digital & Teknologi,0,0.0,622742.5,"Jl. Pelaku Usaha No. 1261, Jakarta Timur",True,True
2025-12-25,Bentuk Cerita,1851232.6,-908380.88,4484626.82,14,Kreatif & Desain,0,0.0,2759613.48,"Jl. Pelaku Usaha No. 1262, Banda Aceh",True,True
2025-12-25,Teh & Cerita,16523792.44,15765935.43,1853606.32,8,F&B,0,0.0,757857.01,"Jl. Pelaku Usaha No. 1263, Tangerang Selatan",False,False
2025-12-25,Langit Busana,13966340.84,19342333.05,4006005.25,8,Fashion & Gaya Hidup,1,5375992.21,0.0,"Jl. Pelaku Usaha No. 1264, Medan",False,False
2025-12-25,Tamasya Cerah,7633547.04,11484831.18,2541727.48,8,Travel & Pariwisata,1,3851284.14,0.0,"Jl. Pelaku Usaha No. 1265, Samarinda",False,True
2025-12-25,Bentuk Cerita,4127777.68,473106.35,2125809.82,16,Kreatif & Desain,0,0.0,3654671.33,"Jl. Pelaku Usaha No. 1266, Lhokseumawe",True,False
2025-12-25,Jalan Jelajah,16869719.0,16012063.35,3479984.53,9,Travel & Pariwisata,0,0.0,857655.65,"Jl. Pelaku Usaha No. 1267, Singkawang",False,True
2025-12-25,Langkah Loka,13767550.96,21692859.42,3013075.31,10,Travel & Pariwisata,1,7925308.46,0.0,"Jl. Pelaku Usaha No. 1268, Banjarmasin",False,True
2025-12-25,NusaTrip,13643063.71,14793842.83,945879.85,10,Travel & Pariwisata,1,1150779.12,0.0,"Jl. Pelaku Usaha No. 1269, Denpasar",False,False
2025-12-25,Data Cerah,10530327.69,6292349.18,672272.18,2,Digital & Teknologi,0,0.0,4237978.51,"Jl. Pelaku Usaha No. 1270, Gorontalo",True,False
2025-12-25,IdeLokal,17599192.45,23877317.79,3486952.81,19,Kreatif & Desain,1,6278125.34,0.0,"Jl. Pelaku Usaha No. 1271, Pekanbaru",True,True
2025-12-25,Rancang Sejahtera,7910894.15,13805681.44,2261698.63,8,Properti & Kontraktor,1,5894787.29,0.0,"Jl. Pelaku Usaha No. 1272, Bandar Lampung",False,True
2025-12-25,Kriya Kita,1805344.17,-1644151.59,2217036.24,9,Kerajinan & Produk Lokal,0,0.0,3449495.76,"Jl. Pelaku Usaha No. 1273, Bekasi",False,True
2025-12-25,Rasa Pagi,6132117.43,5979292.13,982294.12,11,F&B,0,0.0,152825.3,"Jl. Pelaku Usaha No. 1274, Jakarta",False,False
2025-12-25,Warna Rasa,7298686.93,11252128.62,2356074.34,14,Kreatif & Desain,1,3953441.69,0.0,"Jl. Pelaku Usaha No. 1275, Madiun",True,False
2025-12-25,IdeLokal,19951137.45,18693124.18,2962485.92,13,Kreatif & Desain,0,0.0,1258013.27,"Jl. Pelaku Usaha No. 1276, Jakarta",True,True
2025-12-25,CantikNusa,10696062.04,7795619.68,3724638.27,9,Kesehatan & Kecantikan,0,0.0,2900442.36,"Jl. Pelaku Usaha No. 1277, Jakarta Timur",False,True
2025-12-25,Rumah Kita,5952193.13,15929684.7,2825465.55,9,Properti & Kontraktor,1,9977491.57,0.0,"Jl. Pelaku Usaha No. 1278, Bandar Lampung",False,True
2025-12-25,Karya Warna,15939156.45,19479453.64,1850741.75,11,Kerajinan & Produk Lokal,1,3540297.19,0.0,"Jl. Pelaku Usaha No. 1279, Batu",False,False
2025-12-25,Tamasya Cerah,9503344.77,19063180.23,2000295.26,9,Travel & Pariwisata,1,9559835.46,0.0,"Jl. Pelaku Usaha No. 1280, Dumai",False,False
2025-12-25,Data Cerah,17333404.28,26048267.88,4633594.81,3,Digital & Teknologi,1,8714863.6,0.0,"Jl. Pelaku Usaha No. 1281, Mataram",True,True
2025-12-25,Jajan Jadoel,19087148.14,15304538.85,922956.02,10,F&B,0,0.0,3782609.29,"Jl. Pelaku Usaha No. 1282, Pasuruan",False,False
2025-12-25,Lahan Asa,18851224.12,19916369.64,4842491.66,12,Properti & Kontraktor,1,1065145.52,0.0,"Jl. Pelaku Usaha No. 1283, Jakarta",False,False
2025-12-25,Rasa Pagi,16929186.94,15531591.83,4197950.13,10,F&B,0,0.0,1397595.11,"Jl. Pelaku Usaha No. 1284, Sukabumi",False,True
2025-12-25,NusaCloud,16262308.39,20249420.27,1540494.66,17,Digital & Teknologi,1,3987111.88,0.0,"Jl. Pelaku Usaha No. 1285, Tangerang",True,False
2025-12-25,Teh & Cerita,8079959.89,13527538.91,1956258.5,10,F&B,1,5447579.02,0.0,"Jl. Pelaku Usaha No. 1286, Jakarta Pusat",False,False
2025-12-25,CantikNusa,19692409.17,26469888.88,1162291.64,10,Kesehatan & Kecantikan,1,6777479.71,0.0,"Jl. Pelaku Usaha No. 1287, Batam",False,True
2025-12-25,IdeLokal,19883470.62,23362621.4,4303094.59,16,Kreatif & Desain,1,3479150.78,0.0,"Jl. Pelaku Usaha No. 1288, Palu",True,True
2025-12-25,Dapur Loka,10030638.43,16487572.63,1539468.12,12,F&B,1,6456934.2,0.0,"Jl. Pelaku Usaha No. 1289, Probolinggo",False,False
2025-12-25,Jalan Jelajah,14617946.5,21310561.41,588513.61,10,Travel & Pariwisata,1,6692614.91,0.0,"Jl. Pelaku Usaha No. 1290, Lubuk Linggau",False,False
2025-12-25,Sentra Loka,10596286.49,7501193.54,566498.53,9,Kerajinan & Produk Lokal,0,0.0,3095092.95,"Jl. Pelaku Usaha No. 1291, Tangerang Selatan",False,True
2025-12-25,Rancang Sejahtera,2427266.05,4886744.08,4637158.25,10,Properti & Kontraktor,1,2459478.03,0.0,"Jl. Pelaku Usaha No. 1292, Jakarta Pusat",False,False
2025-12-25,Pelita Cita,6496945.03,15468882.54,2153761.85,5,Pendidikan & Pelatihan,1,8971937.51,0.0,"Jl. Pelaku Usaha No. 1293, Pematangsiantar",False,False
2025-12-25,Kriya Kita,6367060.56,14585603.57,1806369.36,11,Kerajinan & Produk Lokal,1,8218543.01,0.0,"Jl. Pelaku Usaha No. 1294, Pekalongan",False,False
2025-12-25,Teh & Cerita,17808962.81,24473311.2,3554352.02,12,F&B,1,6664348.39,0.0,"Jl. Pelaku Usaha No. 1295, Jakarta",False,False
2025-12-25,Dapur Loka,11986520.75,8258691.98,1816704.06,9,F&B,0,0.0,3727828.77,"Jl. Pelaku Usaha No. 1296, Tarakan",False,False
2025-12-25,Langit Busana,13447725.43,21650724.72,2827760.02,8,Fashion & Gaya Hidup,1,8202999.29,0.0,"Jl. Pelaku Usaha No. 1297, Bandung",False,True
2025-12-25,Kriya Kita,7392630.3,14260984.89,3433530.31,8,Kerajinan & Produk Lokal,1,6868354.59,0.0,"Jl. Pelaku Usaha No. 1298, Bekasi",False,True
2025-12-25,NusaCloud,16386729.36,22719882.88,643026.67,15,Digital & Teknologi,1,6333153.52,0.0,"Jl. Pelaku Usaha No. 1299, Dumai",True,True
2025-12-25,Koding Karya,12455744.2,7535453.76,1049002.37,10,Digital & Teknologi,0,0.0,4920290.44,"Jl. Pelaku Usaha No. 1300, Pangkalpinang",True,False
2026-01-08,Rancak Raya,16343972.78,13446476.41,4494250.11,9,Fashion & Gaya Hidup,0,0.0,2897496.37,"Jl. Pelaku Usaha No. 1301, Pekanbaru",False,True
2026-01-08,NusaTrip,16333005.93,21229493.74,599623.5,9,Travel & Pariwisata,1,4896487.81,0.0,"Jl. Pelaku Usaha No. 1302, Pematangsiantar",False,False
2026-01-08,Karya Warna,10881736.18,8634232.61,1279851.26,10,Kerajinan & Produk Lokal,0,0.0,2247503.57,"Jl. Pelaku Usaha No. 1303, Samarinda",False,True
2026-01-08,Klinik Asa,10437075.8,15202917.3,4988583.8,9,Kesehatan & Kecantikan,1,4765841.5,0.0,"Jl. Pelaku Usaha No. 1304, Tangerang",False,False
2026-01-08,RumaRaya,13601348.91,14999299.98,2905278.12,9,Retail & Toko Serba Ada,1,1397951.07,0.0,"Jl. Pelaku Usaha No. 1305, Surabaya",False,False
2026-01-08,Rupa Nusantara,11317477.74,19115935.96,1116769.97,12,Kerajinan & Produk Lokal,1,7798458.22,0.0,"Jl. Pelaku Usaha No. 1306, Surabaya",False,False
2026-01-08,Citra Akar,4351172.05,8950885.0,595102.89,8,Kreatif & Desain,1,4599712.95,0.0,"Jl. Pelaku Usaha No. 1307, Medan",True,False
2026-01-08,Bumi Perca,10705775.42,12462541.87,784355.78,9,Fashion & Gaya Hidup,1,1756766.45,0.0,"Jl. Pelaku Usaha No. 1308, Bandar Lampung",False,True
2026-01-08,Rancak Raya,4623706.96,1920441.1,3345307.36,10,Fashion & Gaya Hidup,0,0.0,2703265.86,"Jl. Pelaku Usaha No. 1309, Singkawang",False,False
2026-01-08,Bentuk Cerita,17879531.07,16882618.78,1440011.44,14,Kreatif & Desain,0,0.0,996912.29,"Jl. Pelaku Usaha No. 1310, Bogor",True,False
2026-01-08,Sehat Sentosa,12713686.1,20381694.93,637946.55,8,Kesehatan & Kecantikan,1,7668008.83,0.0,"Jl. Pelaku Usaha No. 1311, Jakarta Timur",False,True
2026-01-08,Studio Karsa,5273412.29,8828696.4,2042717.03,8,Kreatif & Desain,1,3555284.11,0.0,"Jl. Pelaku Usaha No. 1312, Bandar Lampung",True,False
2026-01-08,Studio Karsa,7851143.94,5061424.73,4102874.85,4,Kreatif & Desain,0,0.0,2789719.21,"Jl. Pelaku Usaha No. 1313, Batu",True,False
2026-01-08,Sentra Loka,9681545.64,9953202.1,1143139.19,8,Kerajinan & Produk Lokal,1,271656.46,0.0,"Jl. Pelaku Usaha No. 1314, Denpasar",False,True
2026-01-08,Lini Rupa,9479456.55,7854443.99,3769937.93,8,Fashion & Gaya Hidup,0,0.0,1625012.56,"Jl. Pelaku Usaha No. 1315, Medan",False,True
2026-01-08,Lini Rupa,2592691.63,2885383.97,2934639.12,8,Fashion & Gaya Hidup,1,292692.34,0.0,"Jl. Pelaku Usaha No. 1316, Bandung",False,False
2026-01-08,CantikNusa,15792454.82,13090926.1,4662914.54,9,Kesehatan & Kecantikan,0,0.0,2701528.72,"Jl. Pelaku Usaha No. 1317, Prabumulih",False,True
2026-01-08,Rasa Pagi,16679963.91,19120578.99,2992751.69,12,F&B,1,2440615.08,0.0,"Jl. Pelaku Usaha No. 1318, Pekanbaru",False,True
2026-01-08,RumaRaya,1211941.98,12244.06,1648464.37,9,Retail & Toko Serba Ada,0,0.0,1199697.92,"Jl. Pelaku Usaha No. 1319, Bandung",False,True
2026-01-08,CantikNusa,12425598.63,11635440.46,2707716.53,9,Kesehatan & Kecantikan,0,0.0,790158.17,"Jl. Pelaku Usaha No. 1320, Jakarta Utara",False,False
2026-01-08,Pelita Cita,10711863.81,11777171.58,2706399.79,18,Pendidikan & Pelatihan,1,1065307.77,0.0,"Jl. Pelaku Usaha No. 1321, Palangka Raya",False,True
2026-01-08,IdeLokal,17767509.46,22960328.0,2189399.21,1,Kreatif & Desain,1,5192818.54,0.0,"Jl. Pelaku Usaha No. 1322, Cirebon",True,True
2026-01-08,Bentuk Cerita,10148570.97,14468626.44,2528356.85,7,Kreatif & Desain,1,4320055.47,0.0,"Jl. Pelaku Usaha No. 1323, Banjar",True,False
2026-01-08,RumaRaya,4457172.09,1556549.61,814918.83,9,Retail & Toko Serba Ada,0,0.0,2900622.48,"Jl. Pelaku Usaha No. 1324, Kediri",False,False
2026-01-08,Kriya Kita,11301841.06,15948414.34,2064324.44,10,Kerajinan & Produk Lokal,1,4646573.28,0.0,"Jl. Pelaku Usaha No. 1325, Palangka Raya",False,True
2026-01-08,Lini Rupa,14655343.52,13950103.87,3602492.63,8,Fashion & Gaya Hidup,0,0.0,705239.65,"Jl. Pelaku Usaha No. 1326, Jakarta Pusat",False,False
2026-01-08,IdeLokal,7520163.68,6665749.14,4281675.33,11,Kreatif & Desain,0,0.0,854414.54,"Jl. Pelaku Usaha No. 1327, Bekasi",True,True
2026-01-08,Mitra Langit,8106933.98,15047398.36,1114912.89,9,Travel & Pariwisata,1,6940464.38,0.0,"Jl. Pelaku Usaha No. 1328, Pontianak",False,False
2026-01-08,Sentra Loka,6871110.65,8451628.11,4601371.0,10,Kerajinan & Produk Lokal,1,1580517.46,0.0,"Jl. Pelaku Usaha No. 1329, Pasuruan",False,False
2026-01-08,NusaCloud,6491411.5,5877457.68,3108207.35,15,Digital & Teknologi,0,0.0,613953.82,"Jl. Pelaku Usaha No. 1330, Binjai",True,False
2026-01-08,Langkah Loka,7974054.7,4783254.09,4490764.13,9,Travel & Pariwisata,0,0.0,3190800.61,"Jl. Pelaku Usaha No. 1331, Pasuruan",False,False
2026-01-08,Pelita Cita,16391061.95,22841749.62,2465512.32,3,Pendidikan & Pelatihan,1,6450687.67,0.0,"Jl. Pelaku Usaha No. 1332, Banjar",False,False
2026-01-08,Sentra Loka,15284199.34,11694817.3,1435968.05,8,Kerajinan & Produk Lokal,0,0.0,3589382.04,"Jl. Pelaku Usaha No. 1333, Samarinda",False,True
2026-01-08,Jajan Jadoel,8159315.34,16748648.0,3587308.99,9,F&B,1,8589332.66,0.0,"Jl. Pelaku Usaha No. 1334, Pontianak",False,False
2026-01-08,Mitra Langit,4798226.81,4358756.31,3264483.46,8,Travel & Pariwisata,0,0.0,439470.5,"Jl. Pelaku Usaha No. 1335, Makassar",False,False
2026-01-08,Koding Karya,13664272.21,9215433.26,1926148.36,9,Digital & Teknologi,0,0.0,4448838.95,"Jl. Pelaku Usaha No. 1336, Probolinggo",True,False
2026-01-08,IdeLokal,18722236.54,22614782.26,2895806.68,2,Kreatif & Desain,1,3892545.72,0.0,"Jl. Pelaku Usaha No. 1337, Lhokseumawe",True,True
2026-01-08,Hijab Pelita,11050941.88,9779019.58,4083664.89,9,Fashion & Gaya Hidup,0,0.0,1271922.3,"Jl. Pelaku Usaha No. 1338, Tanjungpinang",False,False
2026-01-08,Laras Care,1140935.6,247202.4,733880.38,10,Kesehatan & Kecantikan,0,0.0,893733.2,"Jl. Pelaku Usaha No. 1339, Cimahi",False,True
2026-01-08,Hijab Pelita,6336036.7,15232779.15,3984565.66,10,Fashion & Gaya Hidup,1,8896742.45,0.0,"Jl. Pelaku Usaha No. 1340, Tegal",False,False
2026-01-08,Loka Bambu,2510394.2,9618988.01,1663104.53,11,Kerajinan & Produk Lokal,1,7108593.81,0.0,"Jl. Pelaku Usaha No. 1341, Ambon",False,True
2026-01-08,Hijab Pelita,6465420.96,11717253.88,1008440.87,8,Fashion & Gaya Hidup,1,5251832.92,0.0,"Jl. Pelaku Usaha No. 1342, Jakarta Utara",False,False
2026-01-08,Harga Loka,18552616.37,24157942.64,1479197.07,9,Retail & Toko Serba Ada,1,5605326.27,0.0,"Jl. Pelaku Usaha No. 1343, Ambon",False,True
2026-01-08,Bumi Perca,15569210.95,25184654.34,2772746.36,10,Fashion & Gaya Hidup,1,9615443.39,0.0,"Jl. Pelaku Usaha No. 1344, Pontianak",False,True
2026-01-08,Sambal Senja,7275800.32,10781973.09,3532658.08,11,F&B,1,3506172.77,0.0,"Jl. Pelaku Usaha No. 1345, Sukabumi",False,True
2026-01-08,Langkah Cerah,14177304.52,13927032.75,3447008.72,7,Pendidikan & Pelatihan,0,0.0,250271.77,"Jl. Pelaku Usaha No. 1346, Pangkalpinang",False,False
2026-01-08,Rancak Raya,10499045.75,6905022.33,642428.43,8,Fashion & Gaya Hidup,0,0.0,3594023.42,"Jl. Pelaku Usaha No. 1347, Jambi",False,False
2026-01-08,Jalan Jelajah,14340420.41,22035732.81,1188226.73,10,Travel & Pariwisata,1,7695312.4,0.0,"Jl. Pelaku Usaha No. 1348, Batam",False,True
2026-01-08,Sambal Senja,17805486.06,15690574.87,2446142.59,12,F&B,0,0.0,2114911.19,"Jl. Pelaku Usaha No. 1349, Jakarta",False,False
2026-01-08,Mitra Langit,7784064.74,4550072.16,2341066.53,9,Travel & Pariwisata,0,0.0,3233992.58,"Jl. Pelaku Usaha No. 1350, Tangerang",False,False
2026-01-08,Harga Loka,4632838.86,4813170.29,4921557.69,10,Retail & Toko Serba Ada,1,180331.43,0.0,"Jl. Pelaku Usaha No. 1351, Bekasi",False,True
2026-01-08,Rupa Nusantara,7841626.95,7553446.01,2201358.78,8,Kerajinan & Produk Lokal,0,0.0,288180.94,"Jl. Pelaku Usaha No. 1352, Tarakan",False,False
2026-01-08,Jajan Jadoel,9264822.66,12824844.17,2907611.35,8,F&B,1,3560021.51,0.0,"Jl. Pelaku Usaha No. 1353, Kupang",False,False
2026-01-08,Warna Rasa,15252929.23,20459573.13,1177330.49,2,Kreatif & Desain,1,5206643.9,0.0,"Jl. Pelaku Usaha No. 1354, Jakarta Timur",True,True
2026-01-08,NusaTrip,13137970.04,16664646.48,2047601.07,10,Travel & Pariwisata,1,3526676.44,0.0,"Jl. Pelaku Usaha No. 1355, Sorong",False,True
2026-01-08,Sentra Loka,5022531.39,9470843.8,2006635.18,8,Kerajinan & Produk Lokal,1,4448312.41,0.0,"Jl. Pelaku Usaha No. 1356, Bandung",False,False
2026-01-08,RumaRaya,16970520.69,21711330.05,4829309.98,8,Retail & Toko Serba Ada,1,4740809.36,0.0,"Jl. Pelaku Usaha No. 1357, Prabumulih",False,True
2026-01-08,NusaTrip,14152940.28,23967223.61,3556979.65,8,Travel & Pariwisata,1,9814283.33,0.0,"Jl. Pelaku Usaha No. 1358, Gorontalo",False,False
2026-01-08,Tata Griya,4269204.94,12844723.08,4654193.05,11,Properti & Kontraktor,1,8575518.14,0.0,"Jl. Pelaku Usaha No. 1359, Cilegon",False,True
2026-01-08,IdeLokal,16068575.3,12382946.84,970680.94,13,Kreatif & Desain,0,0.0,3685628.46,"Jl. Pelaku Usaha No. 1360, Cimahi",True,True
2026-01-08,Langkah Cerah,14878694.17,21415544.35,2460872.26,18,Pendidikan & Pelatihan,1,6536850.18,0.0,"Jl. Pelaku Usaha No. 1361, Jakarta Selatan",False,True
2026-01-08,Tata Griya,18553865.61,25689029.78,4521679.3,11,Properti & Kontraktor,1,7135164.17,0.0,"Jl. Pelaku Usaha No. 1362, Balikpapan",False,False
2026-01-08,Bumi Perca,12164405.89,10176282.85,4164475.95,8,Fashion & Gaya Hidup,0,0.0,1988123.04,"Jl. Pelaku Usaha No. 1363, Ternate",False,False
2026-01-08,Sehat Sentosa,2663284.96,10128111.93,1515050.35,8,Kesehatan & Kecantikan,1,7464826.97,0.0,"Jl. Pelaku Usaha No. 1364, Banjar",False,False
2026-01-08,Klinik Asa,6756012.61,9260761.61,4905026.67,9,Kesehatan & Kecantikan,1,2504749.0,0.0,"Jl. Pelaku Usaha No. 1365, Palangka Raya",False,True
2026-01-08,Jalan Jelajah,3948596.92,6667554.72,3362760.43,9,Travel & Pariwisata,1,2718957.8,0.0,"Jl. Pelaku Usaha No. 1366, Jakarta Selatan",False,True
2026-01-08,Rancak Raya,11626739.68,19583861.38,744869.94,8,Fashion & Gaya Hidup,1,7957121.7,0.0,"Jl. Pelaku Usaha No. 1367, Palu",False,False
2026-01-08,Warna Rasa,2239217.57,-984033.19,3791761.83,2,Kreatif & Desain,0,0.0,3223250.76,"Jl. Pelaku Usaha No. 1368, Jakarta",True,True
2026-01-08,Mitra Langit,19362832.39,23103268.87,3171667.95,10,Travel & Pariwisata,1,3740436.48,0.0,"Jl. Pelaku Usaha No. 1369, Surakarta",False,True
2026-01-08,Tamasya Cerah,14235264.82,21027612.83,3350326.89,10,Travel & Pariwisata,1,6792348.01,0.0,"Jl. Pelaku Usaha No. 1370, Manado",False,False
2026-01-08,Lini Rupa,2169889.24,8964921.52,4895147.63,8,Fashion & Gaya Hidup,1,6795032.28,0.0,"Jl. Pelaku Usaha No. 1371, Serang",False,True
2026-01-08,Warna Rasa,9562382.2,18704985.56,814383.75,10,Kreatif & Desain,1,9142603.36,0.0,"Jl. Pelaku Usaha No. 1372, Medan",True,False
2026-01-08,Tamasya Cerah,18168104.46,24779333.62,4472669.17,8,Travel & Pariwisata,1,6611229.16,0.0,"Jl. Pelaku Usaha No. 1373, Lhokseumawe",False,False
2026-01-08,Bangun Cerita,2105620.97,1591778.07,1609100.7,9,Properti & Kontraktor,0,0.0,513842.9,"Jl. Pelaku Usaha No. 1374, Cimahi",False,True
2026-01-08,Langit Busana,13258863.75,15527673.78,3695269.66,10,Fashion & Gaya Hidup,1,2268810.03,0.0,"Jl. Pelaku Usaha No. 1375, Sorong",False,True
2026-01-08,Langkah Cerah,18779824.62,18884762.41,1277518.62,20,Pendidikan & Pelatihan,1,104937.79,0.0,"Jl. Pelaku Usaha No. 1376, Tangerang Selatan",False,True
2026-01-08,Sambal Senja,15199465.75,10259913.27,2412364.76,8,F&B,0,0.0,4939552.48,"Jl. Pelaku Usaha No. 1377, Depok",False,False
2026-01-08,NusaTrip,5300807.92,345722.56,1279761.33,9,Travel & Pariwisata,0,0.0,4955085.36,"Jl. Pelaku Usaha No. 1378, Salatiga",False,True
2026-01-08,Jejak Digital,11626277.26,10900363.35,4706614.25,5,Digital & Teknologi,0,0.0,725913.91,"Jl. Pelaku Usaha No. 1379, Tangerang Selatan",True,True
2026-01-08,Sentra Loka,4357822.67,11972598.68,3175272.93,10,Kerajinan & Produk Lokal,1,7614776.01,0.0,"Jl. Pelaku Usaha No. 1380, Palangka Raya",False,True
2026-01-08,Toko PastiAda,6976267.71,15655929.79,1526773.45,8,Retail & Toko Serba Ada,1,8679662.08,0.0,"Jl. Pelaku Usaha No. 1381, Jakarta",False,False
2026-01-08,Sentra Loka,19923471.56,22017699.65,1320924.68,11,Kerajinan & Produk Lokal,1,2094228.09,0.0,"Jl. Pelaku Usaha No. 1382, Surakarta",False,False
2026-01-08,Bentuk Cerita,14864080.99,23490130.78,3342997.06,12,Kreatif & Desain,1,8626049.79,0.0,"Jl. Pelaku Usaha No. 1383, Bandar Lampung",True,False
2026-01-08,Kelas Rakyat,14576292.4,21891276.34,1426542.84,2,Pendidikan & Pelatihan,1,7314983.94,0.0,"Jl. Pelaku Usaha No. 1384, Cimahi",False,False
